"SI_mean","SI_sd","time_frame","start_dt","end_dt","t_start","t_end","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.975.R."
5,1,3,2021-03-22,2021-04-20,67,96,0.999415483075799,0.00345636482190044,0.993426796507723,1.00588482202821
5,1,3,2021-03-23,2021-04-21,68,97,1.00089966287049,0.00317472131595549,0.994449095780308,1.00687374413932
5,1,3,2021-03-24,2021-04-22,69,98,1.00421699272661,0.00308505439711758,0.998816717019134,1.00923967774421
5,1,3,2021-03-25,2021-04-23,70,99,1.0013201590725,0.0036647149948323,0.994259818731118,1.00839207787848
5,1,3,2021-03-26,2021-04-24,71,100,0.99038249928801,0.00371768745719465,0.984640688259109,0.998987854251012
5,1,3,2021-03-27,2021-04-25,72,101,0.977765032015101,0.00371674234988716,0.970672425474255,0.983917682926829
5,1,3,2021-03-28,2021-04-26,73,102,0.962793831250918,0.0032673957647034,0.956491434329862,0.968936849177024
5,1,3,2021-03-29,2021-04-27,74,103,0.950358791674219,0.00293921495251673,0.944731164951875,0.956032193826751
5,1,3,2021-03-30,2021-04-28,75,104,0.951642395567906,0.00288904589078452,0.946562082777036,0.95746829105474
5,1,3,2021-03-31,2021-04-29,76,105,0.962233927474168,0.00317765520163623,0.956105442176871,0.968027210884354
5,1,3,2021-04-01,2021-04-30,77,106,0.967519654113132,0.00396004470130742,0.959654994850669,0.974433573635427
5,1,3,2021-04-02,2021-05-01,78,107,0.962248012141145,0.0035333261088368,0.954749386610585,0.968804766912022
5,1,3,2021-04-03,2021-05-02,79,108,0.951495975466273,0.00367848727387642,0.942535460992908,0.95834219858156
5,1,3,2021-04-04,2021-05-03,80,109,0.938893598312847,0.00300292087542742,0.932743362831858,0.943380530973451
5,1,3,2021-04-05,2021-05-04,81,110,0.925518150948629,0.00318962679561925,0.919874037788663,0.932487753673898
5,1,3,2021-04-06,2021-05-05,82,111,0.911985833342004,0.00322817381962191,0.905791060659809,0.917719049308265
5,1,3,2021-04-07,2021-05-06,83,112,0.909245895916269,0.00348888715921267,0.903094550703717,0.915021652832912
5,1,3,2021-04-08,2021-05-07,84,113,0.906279037639043,0.00362030968394588,0.898318632855568,0.912357589121646
5,1,3,2021-04-09,2021-05-08,85,114,0.902872292759398,0.00379054726486521,0.895151912978245,0.908852213053263
5,1,3,2021-04-10,2021-05-09,86,115,0.89891740688303,0.00340542738161064,0.892823984526112,0.905425531914894
5,1,3,2021-04-11,2021-05-10,87,116,0.89020720575179,0.00344785126141068,0.884232283464567,0.897244094488189
5,1,3,2021-04-12,2021-05-11,88,117,0.878002980865066,0.0029617408498407,0.872409733124019,0.883045525902669
5,1,3,2021-04-13,2021-05-12,89,118,0.872451841011095,0.00273647213280967,0.866782786885246,0.877868852459016
5,1,3,2021-04-14,2021-05-13,90,119,0.860258924373149,0.00295664341704691,0.85518102372035,0.865803162713275
5,1,3,2021-04-15,2021-05-14,91,120,0.840792472290129,0.0032456043344281,0.835161221892236,0.847687738650827
5,1,3,2021-04-16,2021-05-15,92,121,0.814797167049776,0.00346575868941658,0.809018917729872,0.823581170259569
5,1,3,2021-04-17,2021-05-16,93,122,0.781045894940486,0.00359241221437457,0.774398547435315,0.788039037675897
5,3,3,2021-01-16,2021-02-14,2,31,0.939670894591573,0.00260675195218733,0.935444155844156,0.944781818181818
5,3,3,2021-01-17,2021-02-15,3,32,0.901158576641216,0.00295520560967868,0.896581287044877,0.907186706181202
5,3,3,2021-01-18,2021-02-16,4,33,0.877549210794674,0.00327255702506243,0.871320917213909,0.883257078264614
5,3,3,2021-01-19,2021-02-17,5,34,0.856300201428551,0.0030932481147445,0.850370165745856,0.862220994475138
5,3,3,2021-01-20,2021-02-18,6,35,0.841092952948102,0.00309805675479652,0.835817949611053,0.846804249390456
5,3,3,2021-01-21,2021-02-19,7,36,0.834697161562964,0.00323347254215343,0.828441455696203,0.840329844206427
5,3,3,2021-01-22,2021-02-20,8,37,0.830904580280125,0.00357654697496586,0.824154713114754,0.836517033811475
5,3,3,2021-01-23,2021-02-21,9,38,0.825816768528016,0.0037908705467652,0.819895707982351,0.832012969648349
5,3,3,2021-01-24,2021-02-22,10,39,0.820937839137707,0.00372925895310261,0.814158145875937,0.828435582822086
5,3,3,2021-01-25,2021-02-23,11,40,0.816821496532015,0.00378630545455915,0.810071418665927,0.823748439883511
5,3,3,2021-01-26,2021-02-24,12,41,0.812645660030802,0.00399381689130767,0.804363224769972,0.819859062363079
5,3,3,2021-01-27,2021-02-25,13,42,0.811205561298321,0.00350947020524701,0.80389560691872,0.817170518904026
5,3,3,2021-01-28,2021-02-26,14,43,0.811676336863425,0.00380449282322181,0.804386105330559,0.818953097486794
5,3,3,2021-01-29,2021-02-27,15,44,0.812724408634984,0.00462581529563529,0.803094080160993,0.820522388059701
5,3,3,2021-01-30,2021-02-28,16,45,0.811365061546438,0.00397512098902972,0.804669312169312,0.818787477954145
5,3,3,2021-01-31,2021-03-01,17,46,0.810468251261352,0.00391723105668167,0.804707150556953,0.818096478620194
5,3,3,2021-02-01,2021-03-02,18,47,0.810353220046517,0.00436040012910661,0.802146955395151,0.819193040903202
5,3,3,2021-02-02,2021-03-03,19,48,0.812819547006666,0.00465270453133304,0.805263671875,0.824052734375
5,3,3,2021-02-03,2021-03-04,20,49,0.819141825952069,0.00478861877497692,0.81069237062794,0.828507874821027
5,3,3,2021-02-04,2021-03-05,21,50,0.827716370476623,0.0044755581193361,0.819936504520017,0.8364291863969
5,3,3,2021-02-05,2021-03-06,22,51,0.836766932816716,0.00465689603453903,0.828456664403711,0.844987553745191
5,3,3,2021-02-06,2021-03-07,23,52,0.841486893683016,0.0049285302697362,0.832462862532422,0.851450129686395
5,3,3,2021-02-07,2021-03-08,24,53,0.845901306385874,0.00481634139146098,0.837494013409962,0.856333812260536
5,3,3,2021-02-08,2021-03-09,25,54,0.85050133259691,0.00550670591940718,0.842272174969623,0.862503037667072
5,3,3,2021-02-09,2021-03-10,26,55,0.857972627918759,0.00517693069686719,0.849283903675539,0.869493029150824
5,3,3,2021-02-10,2021-03-11,27,56,0.867494129024764,0.00548005655975487,0.85700574562549,0.877402716113868
5,3,3,2021-02-11,2021-03-12,28,57,0.88175608787568,0.00551118684700592,0.8718758526603,0.892366984993179
5,3,3,2021-02-12,2021-03-13,29,58,0.896631652254295,0.00507122840474426,0.887345944396675,0.906305531670966
5,3,3,2021-02-13,2021-03-14,30,59,0.908550633532711,0.00504367282581548,0.898159917233225,0.916952409104345
5,3,3,2021-02-14,2021-03-15,31,60,0.91838777586543,0.00528033107239075,0.907295978710822,0.927261975162626
5,3,3,2021-02-15,2021-03-16,32,61,0.92398392521993,0.00560786002841742,0.912093404953745,0.933325872873769
5,3,3,2021-02-16,2021-03-17,33,62,0.928922979926319,0.00597087970482477,0.915948795180723,0.937063253012048
5,3,3,2021-02-17,2021-03-18,34,63,0.933389540708887,0.00650690905969049,0.921723300970874,0.945403519417476
5,3,3,2021-02-18,2021-03-19,35,64,0.940448236893517,0.00605700896942625,0.927250778816199,0.952040498442368
5,3,3,2021-02-19,2021-03-20,36,65,0.945524098120731,0.00649638587240812,0.933169727675744,0.95741766941102
5,3,3,2021-02-20,2021-03-21,37,66,0.948012249788483,0.00639732645280954,0.936476466795616,0.961315280464217
5,3,3,2021-02-21,2021-03-22,38,67,0.949068044842694,0.00634912727656427,0.93818065342729,0.96113869314542
5,3,3,2021-02-22,2021-03-23,39,68,0.950696052376498,0.00628047527921506,0.938108974358974,0.960913461538462
5,3,3,2021-02-23,2021-03-24,40,69,0.956062007032199,0.00614093446163815,0.944319661458333,0.9677734375
5,3,3,2021-02-24,2021-03-25,41,70,0.965449970525475,0.00621517752745737,0.953805250913925,0.97825689597873
5,3,3,2021-02-25,2021-03-26,42,71,0.975239150694012,0.00638787857092376,0.961933355886333,0.987161705006766
5,3,3,2021-02-26,2021-03-27,43,72,0.984325164551123,0.00595924922420182,0.971594798083504,0.994703969883641
5,3,3,2021-02-27,2021-03-28,44,73,0.992076484634139,0.00565294666259289,0.981440707350902,1.00173370319001
5,3,3,2021-02-28,2021-03-29,45,74,0.996129493584618,0.00588087217294364,0.984301724137931,1.008
5,3,3,2021-03-01,2021-03-30,46,75,0.997070482591463,0.00600074777672166,0.986041383989145,1.0093368385346
5,3,3,2021-03-02,2021-03-31,47,76,0.999204937362207,0.00652664544291784,0.984488926746167,1.01043441226576
5,3,3,2021-03-03,2021-04-01,48,77,1.00089776804359,0.00636202793133743,0.988972579553148,1.01204299255247
5,3,3,2021-03-04,2021-04-02,49,78,1.00559869275245,0.00622777124741905,0.994402100271003,1.01659891598916
5,3,3,2021-03-05,2021-04-03,50,79,1.01082081350298,0.00608651618515333,1.00014640027558,1.02276954874268
5,3,3,2021-03-06,2021-04-04,51,80,1.01293610623409,0.0062046444822476,1.00226003490401,1.02626527050611
5,3,3,2021-03-07,2021-04-05,52,81,1.01371033074194,0.00573950460344896,1.00321943681319,1.02562671703297
5,3,3,2021-03-08,2021-04-06,53,82,1.01284586979264,0.00537907309709229,1.0022994293387,1.02266700234978
5,3,3,2021-03-09,2021-04-07,54,83,1.01196765346511,0.00598008744655142,0.998819490957803,1.02211989283322
5,3,3,2021-03-10,2021-04-08,55,84,1.0120552006266,0.00597524411041726,0.998991257565568,1.02286482851379
5,3,3,2021-03-11,2021-04-09,56,85,1.01186360004774,0.00605120435899784,0.999453230148048,1.02254374158816
5,3,3,2021-03-12,2021-04-10,57,86,1.01058235040707,0.00643118724780564,0.997986577181208,1.02232382550336
5,3,3,2021-03-13,2021-04-11,58,87,1.00633902832892,0.00574521789079277,0.996449055330634,1.01720647773279
5,3,3,2021-03-14,2021-04-12,59,88,0.999976289890583,0.00505172872848242,0.989862655330281,1.01096304774362
5,3,3,2021-03-15,2021-04-13,60,89,0.995048025215148,0.00513075298799596,0.985822475570033,1.00491856677524
5,3,3,2021-03-16,2021-04-14,61,90,0.989726834612984,0.00567211448972102,0.978569073524563,1.00051928783383
5,3,3,2021-03-17,2021-04-15,62,91,0.987454093123794,0.00595568588805513,0.976017060367454,0.997391732283464
5,3,3,2021-03-18,2021-04-16,63,92,0.990113396657333,0.00575679763981551,0.978937334217507,1.00071286472149
5,3,3,2021-03-19,2021-04-17,64,93,0.993761124610712,0.00598213453279619,0.982457912457912,1.00558080808081
5,3,3,2021-03-20,2021-04-18,65,94,0.99592103425505,0.00615670319090034,0.983695652173913,1.0067014720986
5,3,3,2021-03-21,2021-04-19,66,95,0.997082019874377,0.0062541437982294,0.984016949152542,1.00781355932203
5,3,3,2021-03-22,2021-04-20,67,96,0.996130508987827,0.00610686803038804,0.982026527871054,1.00554902619208
5,3,3,2021-03-23,2021-04-21,68,97,0.994067290942779,0.00496911338704687,0.98454454119223,1.00352478231748
5,3,3,2021-03-24,2021-04-22,69,98,0.992399549871603,0.00545177852929913,0.981998992950655,1.00271903323263
5,3,3,2021-03-25,2021-04-23,70,99,0.990493868341301,0.00548417342347591,0.980480026854649,1.00190500167842
5,3,3,2021-03-26,2021-04-24,71,100,0.987991324100359,0.00548912134546386,0.976880904183536,0.998844466936572
5,3,3,2021-03-27,2021-04-25,72,101,0.98360637904948,0.00530678256924769,0.972882791327913,0.994435975609756
5,3,3,2021-03-28,2021-04-26,73,102,0.975584582989007,0.00503104151832761,0.967240510581122,0.984548202888814
5,3,3,2021-03-29,2021-04-27,74,103,0.966430125286065,0.00497270084776297,0.958637570527713,0.977290076335878
5,3,3,2021-03-30,2021-04-28,75,104,0.959697490414356,0.00548628207001491,0.951426902536716,0.97048564753004
5,3,3,2021-03-31,2021-04-29,76,105,0.956510959812988,0.00605166388059554,0.947423469387755,0.97094387755102
5,3,3,2021-04-01,2021-04-30,77,106,0.954388353310858,0.00646342917996186,0.943159972536904,0.967962581531068
5,3,3,2021-04-02,2021-05-01,78,107,0.953066749067312,0.00588910736004131,0.944251664914125,0.967586750788644
5,3,3,2021-04-03,2021-05-02,79,108,0.948660170686266,0.00510886360097182,0.940948581560284,0.959406028368794
5,3,3,2021-04-04,2021-05-03,80,109,0.942578228062669,0.00576117982720191,0.932017699115044,0.955398230088496
5,3,3,2021-04-05,2021-05-04,81,110,0.935571551639949,0.00591731519676007,0.924352694191742,0.946667249825052
5,3,3,2021-04-06,2021-05-05,82,111,0.923347296248751,0.00542980852771752,0.912832564739269,0.933141184817311
5,3,3,2021-04-07,2021-05-06,83,112,0.913302227354898,0.0048865220623705,0.90544929628293,0.92168892096716
5,3,3,2021-04-08,2021-05-07,84,113,0.905815675683515,0.00530046133301079,0.895608232267549,0.915839764792356
5,3,3,2021-04-09,2021-05-08,85,114,0.900366723789515,0.00504189648197072,0.892329332333083,0.911693548387097
5,3,3,2021-04-10,2021-05-09,86,115,0.89439044460461,0.00555131613858697,0.885880077369439,0.905299806576402
5,3,3,2021-04-11,2021-05-10,87,116,0.883868653291428,0.00552342234033593,0.875196850393701,0.895314960629921
5,3,3,2021-04-12,2021-05-11,88,117,0.872261754552663,0.00537897637931295,0.861852433281005,0.881083202511774
5,3,3,2021-04-13,2021-05-12,89,118,0.858479134686898,0.00484189981531842,0.849375,0.868268442622951
5,3,3,2021-04-14,2021-05-13,90,119,0.842372956427439,0.00490861874830613,0.831856013316687,0.849771119434041
5,3,3,2021-04-15,2021-05-14,91,120,0.823841829621935,0.00508527692954282,0.814753924480272,0.834758167161646
5,3,3,2021-04-16,2021-05-15,92,121,0.80588053875359,0.00538106172572626,0.796744390673119,0.815244170699516
5,3,3,2021-04-17,2021-05-16,93,122,0.782921700899977,0.0054130256207173,0.773706309577848,0.794609623241035
5,5,3,2021-01-16,2021-02-14,2,31,0.986487351711155,0.00261307615260034,0.982490909090909,0.991846753246753
5,5,3,2021-01-17,2021-02-15,3,32,0.957962258127073,0.00301090949968741,0.953201735817104,0.965283657917019
5,5,3,2021-01-18,2021-02-16,4,33,0.933891660175036,0.0032820727729629,0.92862525567876,0.941191193885241
5,5,3,2021-01-19,2021-02-17,5,34,0.904824435990014,0.00345350424898594,0.898395027624309,0.91157182320442
5,5,3,2021-01-20,2021-02-18,6,35,0.881609563936643,0.00383323391094533,0.8746632996633,0.889370718681064
5,5,3,2021-01-21,2021-02-19,7,36,0.867741345706593,0.00420806387158034,0.860199610516066,0.876560978578384
5,5,3,2021-01-22,2021-02-20,8,37,0.860967539942188,0.00472045977337209,0.852830430327869,0.87098168545082
5,5,3,2021-01-23,2021-02-21,9,38,0.857195570256009,0.00478855046094939,0.849642331862549,0.8671647279048
5,5,3,2021-01-24,2021-02-22,10,39,0.851163112269086,0.00447297033783062,0.84245057941377,0.859655760054533
5,5,3,2021-01-25,2021-02-23,11,40,0.841813936863504,0.0044092982187267,0.834471640549161,0.850381361808348
5,5,3,2021-01-26,2021-02-24,12,41,0.832107500295769,0.00492154489139528,0.822827515700307,0.843095516284504
5,5,3,2021-01-27,2021-02-25,13,42,0.826438358284693,0.0050221920905915,0.816125822746058,0.836369202510332
5,5,3,2021-01-28,2021-02-26,14,43,0.822704213691713,0.00507789923159104,0.813182327517208,0.832451576756843
5,5,3,2021-01-29,2021-02-27,15,44,0.822160966905318,0.00588178498567169,0.809273855441892,0.831687070266644
5,5,3,2021-01-30,2021-02-28,16,45,0.823457548438301,0.00618858580393035,0.809850088183421,0.831688712522046
5,5,3,2021-01-31,2021-03-01,17,46,0.821233979383202,0.00631507883484283,0.807846748113547,0.830596478620194
5,5,3,2021-02-01,2021-03-02,18,47,0.81719176261559,0.00582196492307064,0.80519618730335,0.827415324819545
5,5,3,2021-02-02,2021-03-03,19,48,0.814841478394554,0.00573373827589621,0.8008349609375,0.823466796875
5,5,3,2021-02-03,2021-03-04,20,49,0.81530377252563,0.00658148981257763,0.800853957864594,0.827776641439967
5,5,3,2021-02-04,2021-03-05,21,50,0.819168336071462,0.00670539265705318,0.80573073611709,0.831796168747309
5,5,3,2021-02-05,2021-03-06,22,51,0.827273443578946,0.00660337999336855,0.814618692011767,0.841400769404843
5,5,3,2021-02-06,2021-03-07,23,52,0.834389179074416,0.00662082573984263,0.821728365951427,0.845095496345202
5,5,3,2021-02-07,2021-03-08,24,53,0.83949866745102,0.00647034233912381,0.827209051724138,0.850610632183908
5,5,3,2021-02-08,2021-03-09,25,54,0.84185173948721,0.00629686273835015,0.829277035236938,0.85321992709599
5,5,3,2021-02-09,2021-03-10,26,55,0.845801208659627,0.00608848327008932,0.832553865652725,0.856539923954373
5,5,3,2021-02-10,2021-03-11,27,56,0.849102087841287,0.00615533886071162,0.838312875424393,0.861360668581875
5,5,3,2021-02-11,2021-03-12,28,57,0.856752981411912,0.00661977843353313,0.843383356070941,0.869849931787176
5,5,3,2021-02-12,2021-03-13,29,58,0.869964289891552,0.00662707174584843,0.85811120664947,0.882638291774147
5,5,3,2021-02-13,2021-03-14,30,59,0.8841186939028,0.00652490707856057,0.872132722435708,0.894627549512267
5,5,3,2021-02-14,2021-03-15,31,60,0.895568098907371,0.00656637192511659,0.880248373743347,0.907044648137197
5,5,3,2021-02-15,2021-03-16,32,61,0.903383582546886,0.00698299466080083,0.888533273649657,0.916614443449717
5,5,3,2021-02-16,2021-03-17,33,62,0.909563277595249,0.00682500753138856,0.895308734939759,0.921257530120482
5,5,3,2021-02-17,2021-03-18,34,63,0.913053033592476,0.0069467394855933,0.897898968446602,0.923414745145631
5,5,3,2021-02-18,2021-03-19,35,64,0.920860580801845,0.00649890165961379,0.905545171339564,0.931316199376947
5,5,3,2021-02-19,2021-03-20,36,65,0.928309205158095,0.00714135856222311,0.912072514249525,0.939051614946169
5,5,3,2021-02-20,2021-03-21,37,66,0.935702037900075,0.00728110159443185,0.921171824629271,0.949234364925854
5,5,3,2021-02-21,2021-03-22,38,67,0.939365390151838,0.00745705787052689,0.924679692504805,0.951161114670083
5,5,3,2021-02-22,2021-03-23,39,68,0.940375635876968,0.00753337440918139,0.924479166666667,0.952107371794872
5,5,3,2021-02-23,2021-03-24,40,69,0.942949521945928,0.00771742384428769,0.926212565104167,0.957527669270833
5,5,3,2021-02-24,2021-03-25,41,70,0.949300473573124,0.00832019935994542,0.930491857760053,0.96379195746095
5,5,3,2021-02-25,2021-03-26,42,71,0.956710993996295,0.00841915270522966,0.940265561569689,0.970906630581867
5,5,3,2021-02-26,2021-03-27,43,72,0.964613770801533,0.0078331841328328,0.948827857631759,0.976309034907598
5,5,3,2021-02-27,2021-03-28,44,73,0.974659380241636,0.00754838545083582,0.957862343966713,0.986841192787795
5,5,3,2021-02-28,2021-03-29,45,74,0.982137848318719,0.00815193701133153,0.966534482758621,0.995206896551724
5,5,3,2021-03-01,2021-03-30,46,75,0.984648091144657,0.007290578357438,0.969114654002714,0.996785956580733
5,5,3,2021-03-02,2021-03-31,47,76,0.988420287968862,0.00687276905050749,0.974752981260647,1.00001703577513
5,5,3,2021-03-03,2021-04-01,48,77,0.988181709761316,0.00696661997392129,0.975287745429926,0.99950067704807
5,5,3,2021-03-04,2021-04-02,49,78,0.988951177301697,0.00721553149292134,0.975931571815718,1.00103319783198
5,5,3,2021-03-05,2021-04-03,50,79,0.994735957786939,0.00709645119474221,0.980873234584912,1.00674302445746
5,5,3,2021-03-06,2021-04-04,51,80,1.00052733349064,0.00746366988756151,0.986204188481675,1.01414485165794
5,5,3,2021-03-07,2021-04-05,52,81,1.00557107348508,0.00692339140936608,0.992445054945055,1.01736778846154
5,5,3,2021-03-08,2021-04-06,53,82,1.00482423916125,0.00760637555296131,0.990088956025512,1.01780798925814
5,5,3,2021-03-09,2021-04-07,54,83,1.00331884692206,0.00782949469127463,0.987717682518419,1.02011051574012
5,5,3,2021-03-10,2021-04-08,55,84,1.00395516766623,0.00755897176188023,0.989525891055817,1.01870376597176
5,5,3,2021-03-11,2021-04-09,56,85,1.0052629603803,0.00698107876720453,0.993270524899058,1.02142496635262
5,5,3,2021-03-12,2021-04-10,57,86,1.00757009529684,0.00725154782760605,0.993397651006711,1.02187919463087
5,5,3,2021-03-13,2021-04-11,58,87,1.0091532365982,0.00765401026748418,0.99389338731444,1.02316970310391
5,5,3,2021-03-14,2021-04-12,59,88,1.00333606618282,0.00762095588236179,0.989363963374755,1.01586821451929
5,5,3,2021-03-15,2021-04-13,60,89,0.998260609742973,0.00766902996385849,0.981539087947883,1.01160423452769
5,5,3,2021-03-16,2021-04-14,61,90,0.993989030507903,0.00731569525612448,0.979871414441147,1.00615727002967
5,5,3,2021-03-17,2021-04-15,62,91,0.988256174797151,0.00760919055175205,0.972924868766404,1.00067257217848
5,5,3,2021-03-18,2021-04-16,63,92,0.985715407151138,0.00766042767553125,0.970092838196287,0.999195954907162
5,5,3,2021-03-19,2021-04-17,64,93,0.987657661797801,0.00785114685368958,0.973526936026936,1.00324074074074
5,5,3,2021-03-20,2021-04-18,65,94,0.991243692589554,0.00772027270635021,0.978252310852448,1.00911502909962
5,5,3,2021-03-21,2021-04-19,66,95,0.993135992335404,0.00774225411734429,0.979771186440678,1.00765254237288
5,5,3,2021-03-22,2021-04-20,67,96,0.992175619456519,0.00742862915504248,0.980011752854265,1.00724479516454
5,5,3,2021-03-23,2021-04-21,68,97,0.988944412512473,0.00765301598801519,0.977210314802411,1.00288847957133
5,5,3,2021-03-24,2021-04-22,69,98,0.986714889039813,0.00751646377060533,0.973128566633098,1.00140986908359
5,5,3,2021-03-25,2021-04-23,70,99,0.984101541903146,0.00762665384437033,0.972809667673716,0.998497818059752
5,5,3,2021-03-26,2021-04-24,71,100,0.983221081383269,0.00764477535784476,0.970470647773279,0.997317813765182
5,5,3,2021-03-27,2021-04-25,72,101,0.982562960689511,0.00665013311947315,0.970833333333333,0.996968157181572
5,5,3,2021-03-28,2021-04-26,73,102,0.978021750635623,0.00615884219468155,0.96690460194827,0.991954988243198
5,5,3,2021-03-29,2021-04-27,74,103,0.968380580133685,0.00629915658940279,0.958496515101228,0.98075008297378
5,5,3,2021-03-30,2021-04-28,75,104,0.95879663845381,0.0068659091842608,0.944384178905207,0.971979305740988
5,5,3,2021-03-31,2021-04-29,76,105,0.95300695054682,0.00661693231960099,0.939600340136054,0.964285714285714
5,5,3,2021-04-01,2021-04-30,77,106,0.947226005063917,0.00656974226193086,0.934251630621353,0.957955715756952
5,5,3,2021-04-02,2021-05-01,78,107,0.946747840474593,0.00639260322118544,0.935655450403085,0.958289519803715
5,5,3,2021-04-03,2021-05-02,79,108,0.945876713335764,0.00675401152812152,0.93113475177305,0.958510638297872
5,5,3,2021-04-04,2021-05-03,80,109,0.941819732479914,0.00639286527478483,0.92829203539823,0.954353982300885
5,5,3,2021-04-05,2021-05-04,81,110,0.934650439375417,0.00655270672524218,0.920853743876837,0.947533240027992
5,5,3,2021-04-06,2021-05-05,82,111,0.920767627384894,0.00636180074177967,0.909693153600567,0.933141184817311
5,5,3,2021-04-07,2021-05-06,83,112,0.909091749395584,0.0067339475810704,0.896788163118008,0.922771562612775
5,5,3,2021-04-08,2021-05-07,84,113,0.899008075703657,0.00686920997657091,0.886806321205439,0.912973171628078
5,5,3,2021-04-09,2021-05-08,85,114,0.891171227586233,0.00693848109859901,0.878235183795949,0.902906976744186
5,5,3,2021-04-10,2021-05-09,86,115,0.886203635967778,0.00727794135591554,0.871324951644101,0.899071566731141
5,5,3,2021-04-11,2021-05-10,87,116,0.876671353268832,0.00683456773687298,0.864173228346457,0.889576771653543
5,5,3,2021-04-12,2021-05-11,88,117,0.863210333135001,0.00696037198968901,0.849087519623234,0.875588697017268
5,5,3,2021-04-13,2021-05-12,89,118,0.851421640768851,0.00707944151020793,0.839129098360656,0.864774590163934
5,5,3,2021-04-14,2021-05-13,90,119,0.836985293858461,0.00770155076044396,0.822700790678319,0.85165418227216
5,5,3,2021-04-15,2021-05-14,91,120,0.819063039524151,0.00708455932608591,0.806109461179465,0.83245651251591
5,5,3,2021-04-16,2021-05-15,92,121,0.804122800518531,0.0077215624758382,0.790585129784426,0.819852617685878
5,5,3,2021-04-17,2021-05-16,93,122,0.787152897947484,0.00757254099507589,0.772730367680436,0.80301861098502
